#***********************************************************************
#dataSpec_PDB.m -  (January, 16th 2017)
#***********************************************************************
# [1] = wavelength (nm)
# [2] = refractive index of leaf material
# [3] = specific absorption coefficient of chlorophyll (a+b) (cm2.microg-1)
# [4] = specific absorption coefficient of carotenoids (cm2.microg-1)
# [5] = specific absorption coefficient of Anthocyanins (cm2.microg-1)
# [6] = specific absorption coefficient of brown pigments (arbitrary units)
# [7] = specific absorption coefficient of water (cm-1)
# [8] = specific absorption coefficient of dry matter (cm2.g-1)
# Reference: 
# Féret, Gitelson, Noble & Jacqumoud (2017). PROSPECT-D: Towards modeling 
# leaf optical properties through a complete lifecycle
# Remote Sensing of Environment, 
# DOI: 
# The specific absorption coefficient corresponding to brown pigment is
# provided by Frederic Baret (EMMAH, INRA Avignon, baret@avignon.inra.fr)
# and used with his autorization.
# ***********************************************************************  
 473 	 1.4919 	 3.90352e-02 	 1.34998e-01 	 5.34087e-02 	 4.47300e-01 	 1.39600e-04 	 3.18400e+00 
 474 	 1.4917 	 3.87726e-02 	 1.34639e-01 	 5.39897e-02 	 4.46300e-01 	 1.41000e-04 	 3.10200e+00 
 475 	 1.4916 	 3.85228e-02 	 1.34366e-01 	 5.44621e-02 	 4.45300e-01 	 1.42400e-04 	 3.05100e+00 
 476 	 1.4915 	 3.82599e-02 	 1.34169e-01 	 5.49398e-02 	 4.44200e-01 	 1.44000e-04 	 2.98300e+00 
 477 	 1.4914 	 3.78812e-02 	 1.33937e-01 	 5.55430e-02 	 4.43200e-01 	 1.45900e-04 	 2.94700e+00 
 478 	 1.4912 	 3.75100e-02 	 1.33745e-01 	 5.61548e-02 	 4.42200e-01 	 1.48000e-04 	 2.91300e+00 
 479 	 1.4911 	 3.71492e-02 	 1.33557e-01 	 5.66378e-02 	 4.41100e-01 	 1.49900e-04 	 2.86900e+00 
 480 	 1.4910 	 3.67757e-02 	 1.33271e-01 	 5.71515e-02 	 4.40100e-01 	 1.52000e-04 	 2.80300e+00 
 481 	 1.4909 	 3.63000e-02 	 1.32787e-01 	 5.76893e-02 	 4.38800e-01 	 1.54400e-04 	 2.77700e+00 
 482 	 1.4907 	 3.57606e-02 	 1.32173e-01 	 5.82652e-02 	 4.37500e-01 	 1.57000e-04 	 2.75100e+00 
 483 	 1.4906 	 3.52100e-02 	 1.31409e-01 	 5.88470e-02 	 4.36200e-01 	 1.59600e-04 	 2.72600e+00 
 484 	 1.4904 	 3.45829e-02 	 1.30422e-01 	 5.94778e-02 	 4.35000e-01 	 1.62000e-04 	 2.70200e+00 
 485 	 1.4903 	 3.39091e-02 	 1.29222e-01 	 6.00537e-02 	 4.33700e-01 	 1.64300e-04 	 2.67900e+00 
 486 	 1.4902 	 3.31842e-02 	 1.27818e-01 	 6.06698e-02 	 4.32400e-01 	 1.67000e-04 	 2.65600e+00 
 487 	 1.4900 	 3.23774e-02 	 1.26314e-01 	 6.12210e-02 	 4.31100e-01 	 1.70400e-04 	 2.63400e+00 
 488 	 1.4899 	 3.15189e-02 	 1.24566e-01 	 6.18094e-02 	 4.29800e-01 	 1.74000e-04 	 2.61300e+00 
 489 	 1.4897 	 3.05842e-02 	 1.22692e-01 	 6.23585e-02 	 4.28500e-01 	 1.77500e-04 	 2.59300e+00 
 490 	 1.4896 	 2.96622e-02 	 1.20655e-01 	 6.29224e-02 	 4.27200e-01 	 1.81000e-04 	 2.57300e+00 
 491 	 1.4895 	 2.86992e-02 	 1.18603e-01 	 6.34338e-02 	 4.26000e-01 	 1.84900e-04 	 2.55400e+00 
 492 	 1.4893 	 2.76921e-02 	 1.16520e-01 	 6.39703e-02 	 4.24700e-01 	 1.89000e-04 	 2.53600e+00 
 493 	 1.4892 	 2.66404e-02 	 1.14410e-01 	 6.44618e-02 	 4.23400e-01 	 1.93400e-04 	 2.51900e+00 
 494 	 1.4890 	 2.55901e-02 	 1.12274e-01 	 6.49644e-02 	 4.22100e-01 	 1.98000e-04 	 2.50200e+00 
 495 	 1.4889 	 2.45165e-02 	 1.10113e-01 	 6.54305e-02 	 4.20800e-01 	 2.03100e-04 	 2.48600e+00 
 496 	 1.4887 	 2.34283e-02 	 1.07930e-01 	 6.59096e-02 	 4.19500e-01 	 2.09000e-04 	 2.47100e+00 
 497 	 1.4885 	 2.23279e-02 	 1.05726e-01 	 6.63776e-02 	 4.18300e-01 	 2.15800e-04 	 2.45700e+00 
 498 	 1.4884 	 2.12239e-02 	 1.03502e-01 	 6.68519e-02 	 4.17000e-01 	 2.23000e-04 	 2.44300e+00 
 499 	 1.4882 	 2.01366e-02 	 1.01261e-01 	 6.73086e-02 	 4.15700e-01 	 2.30300e-04 	 2.43000e+00 
 500 	 1.4880 	 1.90485e-02 	 9.90044e-02 	 6.77709e-02 	 4.14400e-01 	 2.38000e-04 	 2.41700e+00 
 501 	 1.4878 	 1.79798e-02 	 9.67335e-02 	 6.81326e-02 	 4.13500e-01 	 2.46300e-04 	 2.40500e+00 
 502 	 1.4876 	 1.69429e-02 	 9.44502e-02 	 6.84792e-02 	 4.12700e-01 	 2.55000e-04 	 2.39400e+00 
 503 	 1.4875 	 1.59234e-02 	 9.21564e-02 	 6.88146e-02 	 4.11800e-01 	 2.64000e-04 	 2.38400e+00 
 504 	 1.4873 	 1.49343e-02 	 8.98536e-02 	 6.91402e-02 	 4.10900e-01 	 2.73000e-04 	 2.37400e+00 
 505 	 1.4871 	 1.39785e-02 	 8.75437e-02 	 6.93615e-02 	 4.10000e-01 	 2.81900e-04 	 2.36500e+00 
 506 	 1.4869 	 1.30497e-02 	 8.52284e-02 	 6.95630e-02 	 4.09200e-01 	 2.91000e-04 	 2.35600e+00 
 507 	 1.4867 	 1.21542e-02 	 8.29094e-02 	 6.98280e-02 	 4.08300e-01 	 3.00400e-04 	 2.34800e+00 
 508 	 1.4865 	 1.12959e-02 	 8.05884e-02 	 7.00735e-02 	 4.07400e-01 	 3.10000e-04 	 2.34100e+00 
 509 	 1.4863 	 1.04800e-02 	 7.82671e-02 	 7.02792e-02 	 4.06500e-01 	 3.19400e-04 	 2.33400e+00 
 510 	 1.4861 	 9.70081e-03 	 7.59473e-02 	 7.04719e-02 	 4.05700e-01 	 3.29000e-04 	 2.32800e+00 
 511 	 1.4859 	 8.95396e-03 	 7.36308e-02 	 7.06789e-02 	 4.04700e-01 	 3.39000e-04 	 2.32300e+00 
 512 	 1.4856 	 8.24610e-03 	 7.13191e-02 	 7.08719e-02 	 4.03800e-01 	 3.49000e-04 	 2.31800e+00 
 513 	 1.4854 	 7.58000e-03 	 6.90141e-02 	 7.10254e-02 	 4.02800e-01 	 3.58800e-04 	 2.31400e+00 
 514 	 1.4851 	 6.95743e-03 	 6.67175e-02 	 7.11652e-02 	 4.01900e-01 	 3.68000e-04 	 2.31000e+00 
 515 	 1.4849 	 6.38669e-03 	 6.44310e-02 	 7.12852e-02 	 4.00900e-01 	 3.76700e-04 	 2.30700e+00 
 516 	 1.4846 	 5.86805e-03 	 6.21564e-02 	 7.13896e-02 	 4.00000e-01 	 3.86000e-04 	 2.30400e+00 
 517 	 1.4844 	 5.40153e-03 	 5.98953e-02 	 7.14865e-02 	 3.99000e-01 	 3.96200e-04 	 2.30200e+00 
 518 	 1.4841 	 4.99129e-03 	 5.76495e-02 	 7.15735e-02 	 3.98100e-01 	 4.04000e-04 	 2.30100e+00 
 519 	 1.4839 	 4.63493e-03 	 5.54207e-02 	 7.16303e-02 	 3.97100e-01 	 4.06900e-04 	 2.30000e+00 
 520 	 1.4836 	 4.33379e-03 	 5.32106e-02 	 7.16821e-02 	 3.96200e-01 	 4.09000e-04 	 2.30000e+00 
 521 	 1.4833 	 4.08503e-03 	 5.10211e-02 	 7.17393e-02 	 3.95200e-01 	 4.13800e-04 	 2.30000e+00 
 522 	 1.4830 	 3.88739e-03 	 4.88537e-02 	 7.17754e-02 	 3.94300e-01 	 4.16000e-04 	 2.30000e+00 
 523 	 1.4828 	 3.74206e-03 	 4.67102e-02 	 7.18152e-02 	 3.93300e-01 	 4.11200e-04 	 2.30000e+00 
 524 	 1.4825 	 3.65252e-03 	 4.45924e-02 	 7.18641e-02 	 3.92400e-01 	 4.09000e-04 	 2.30000e+00 
 525 	 1.4822 	 3.61178e-03 	 4.25020e-02 	 7.19587e-02 	 3.91400e-01 	 4.17600e-04 	 2.30000e+00 
 526 	 1.4819 	 3.61934e-03 	 4.04407e-02 	 7.20597e-02 	 3.90500e-01 	 4.27000e-04 	 2.30000e+00 
 527 	 1.4816 	 3.67282e-03 	 3.84102e-02 	 7.21526e-02 	 3.89500e-01 	 4.26800e-04 	 2.30000e+00 
 528 	 1.4813 	 3.76967e-03 	 3.64122e-02 	 7.22403e-02 	 3.88600e-01 	 4.23000e-04 	 2.30000e+00 
 529 	 1.4810 	 3.90324e-03 	 3.44486e-02 	 7.22952e-02 	 3.87600e-01 	 4.23700e-04 	 2.30000e+00 
 530 	 1.4807 	 4.06899e-03 	 3.25209e-02 	 7.23492e-02 	 3.86700e-01 	 4.29000e-04 	 2.30000e+00 
 531 	 1.4804 	 4.26366e-03 	 3.06310e-02 	 7.24141e-02 	 3.84600e-01 	 4.37100e-04 	 2.30000e+00 
 532 	 1.4801 	 4.48428e-03 	 2.87806e-02 	 7.24758e-02 	 3.82400e-01 	 4.45000e-04 	 2.30000e+00 
 533 	 1.4797 	 4.72995e-03 	 2.69713e-02 	 7.25103e-02 	 3.80300e-01 	 4.50600e-04 	 2.30000e+00 
 534 	 1.4794 	 4.99348e-03 	 2.52050e-02 	 7.25285e-02 	 3.78200e-01 	 4.56000e-04 	 2.30000e+00 
 535 	 1.4791 	 5.27276e-03 	 2.34833e-02 	 7.25289e-02 	 3.76000e-01 	 4.63100e-04 	 2.30000e+00 
 536 	 1.4788 	 5.56455e-03 	 2.18079e-02 	 7.25061e-02 	 3.73900e-01 	 4.70000e-04 	 2.30000e+00 
 537 	 1.4784 	 5.86623e-03 	 2.01807e-02 	 7.24327e-02 	 3.71800e-01 	 4.74800e-04 	 2.30000e+00 
 538 	 1.4781 	 6.17059e-03 	 1.86033e-02 	 7.23404e-02 	 3.69600e-01 	 4.80000e-04 	 2.30000e+00 
 539 	 1.4777 	 6.47922e-03 	 1.70774e-02 	 7.22102e-02 	 3.67500e-01 	 4.87900e-04 	 2.30000e+00 
 540 	 1.4774 	 6.78640e-03 	 1.56048e-02 	 7.20633e-02 	 3.65400e-01 	 4.95000e-04 	 2.30000e+00 
 541 	 1.4771 	 7.09000e-03 	 1.41872e-02 	 7.18369e-02 	 3.63900e-01 	 4.98300e-04 	 2.30000e+00 
 542 	 1.4767 	 7.38800e-03 	 1.28264e-02 	 7.16024e-02 	 3.62500e-01 	 5.03000e-04 	 2.30000e+00 
 543 	 1.4764 	 7.67415e-03 	 1.15240e-02 	 7.13427e-02 	 3.61100e-01 	 5.14100e-04 	 2.30000e+00 
 544 	 1.4760 	 7.94833e-03 	 1.02818e-02 	 7.10671e-02 	 3.59700e-01 	 5.27000e-04 	 2.30000e+00 
 545 	 1.4757 	 8.20829e-03 	 9.10146e-03 	 7.07065e-02 	 3.58200e-01 	 5.36300e-04 	 2.30000e+00 
 546 	 1.4753 	 8.45364e-03 	 7.98479e-03 	 7.03069e-02 	 3.56800e-01 	 5.44000e-04 	 2.30000e+00 
 547 	 1.4750 	 8.68499e-03 	 6.93348e-03 	 6.98401e-02 	 3.55400e-01 	 5.53200e-04 	 2.30000e+00 
 548 	 1.4746 	 8.90368e-03 	 5.94925e-03 	 6.93554e-02 	 3.54000e-01 	 5.64000e-04 	 2.30000e+00 
 549 	 1.4743 	 9.11190e-03 	 5.03384e-03 	 6.87563e-02 	 3.52500e-01 	 5.75900e-04 	 2.30000e+00 
 550 	 1.4739 	 9.30939e-03 	 4.18898e-03 	 6.81398e-02 	 3.51100e-01 	 5.88000e-04 	 2.30000e+00 
 551 	 1.4735 	 9.50012e-03 	 3.41638e-03 	 6.74400e-02 	 3.50000e-01 	 5.99800e-04 	 2.30000e+00 
 552 	 1.4732 	 9.68213e-03 	 2.71778e-03 	 6.67326e-02 	 3.48900e-01 	 6.11000e-04 	 2.30000e+00 
 553 	 1.4728 	 9.86391e-03 	 2.09490e-03 	 6.59041e-02 	 3.47800e-01 	 6.21500e-04 	 2.30000e+00 
 554 	 1.4725 	 1.00400e-02 	 1.54947e-03 	 6.50612e-02 	 3.46700e-01 	 6.31000e-04 	 2.30000e+00 
 555 	 1.4721 	 1.02144e-02 	 1.08322e-03 	 6.42103e-02 	 3.45600e-01 	 6.39100e-04 	 2.30000e+00 
 556 	 1.4717 	 1.03855e-02 	 6.97863e-04 	 6.33575e-02 	 3.44500e-01 	 6.46000e-04 	 2.30000e+00 
 557 	 1.4713 	 1.05557e-02 	 3.95138e-04 	 6.24373e-02 	 3.43400e-01 	 6.52000e-04 	 2.30000e+00 
 558 	 1.4709 	 1.07242e-02 	 1.76768e-04 	 6.15175e-02 	 3.42300e-01 	 6.58000e-04 	 2.30000e+00 
 559 	 1.4705 	 1.08889e-02 	 4.44797e-05 	 6.05785e-02 	 3.41200e-01 	 6.64700e-04 	 2.30000e+00 
 560 	 1.4701 	 1.10480e-02 	 2.13163e-13 	 5.96515e-02 	 3.40100e-01 	 6.72000e-04 	 2.30000e+00 
 561 	 1.4697 	 1.12169e-02 	 0.00000e+00 	 5.86113e-02 	 3.38300e-01 	 6.79300e-04 	 2.30000e+00 
 562 	 1.4693 	 1.14015e-02 	 0.00000e+00 	 5.75910e-02 	 3.36600e-01 	 6.86000e-04 	 2.30000e+00 
 563 	 1.4689 	 1.16055e-02 	 0.00000e+00 	 5.65542e-02 	 3.34800e-01 	 6.92000e-04 	 2.30000e+00 
 564 	 1.4685 	 1.18272e-02 	 0.00000e+00 	 5.55431e-02 	 3.33000e-01 	 6.99000e-04 	 2.30000e+00 
 565 	 1.4681 	 1.20748e-02 	 0.00000e+00 	 5.43786e-02 	 3.31200e-01 	 7.08400e-04 	 2.30000e+00 
 566 	 1.4677 	 1.23402e-02 	 0.00000e+00 	 5.32432e-02 	 3.29400e-01 	 7.18000e-04 	 2.30000e+00 
 567 	 1.4673 	 1.26280e-02 	 0.00000e+00 	 5.20560e-02 	 3.27600e-01 	 7.25700e-04 	 2.30000e+00 
 568 	 1.4670 	 1.29330e-02 	 0.00000e+00 	 5.09000e-02 	 3.25800e-01 	 7.34000e-04 	 2.30000e+00 
 569 	 1.4666 	 1.32595e-02 	 0.00000e+00 	 4.96714e-02 	 3.24100e-01 	 7.45500e-04 	 2.30000e+00 
 570 	 1.4662 	 1.35979e-02 	 0.00000e+00 	 4.84808e-02 	 3.22300e-01 	 7.59000e-04 	 2.30000e+00 
 571 	 1.4658 	 1.39469e-02 	 0.00000e+00 	 4.73085e-02 	 3.20200e-01 	 7.72900e-04 	 2.30000e+00 
 572 	 1.4654 	 1.43014e-02 	 0.00000e+00 	 4.61743e-02 	 3.18200e-01 	 7.87000e-04 	 2.30000e+00 
 573 	 1.4651 	 1.46577e-02 	 0.00000e+00 	 4.50001e-02 	 3.16200e-01 	 8.02000e-04 	 2.30000e+00 
 574 	 1.4647 	 1.50102e-02 	 0.00000e+00 	 4.38705e-02 	 3.14100e-01 	 8.19000e-04 	 2.30000e+00 
 575 	 1.4643 	 1.53567e-02 	 0.00000e+00 	 4.27812e-02 	 3.12100e-01 	 8.38600e-04 	 2.30000e+00 
 576 	 1.4639 	 1.56935e-02 	 0.00000e+00 	 4.17338e-02 	 3.10000e-01 	 8.58000e-04 	 2.30000e+00 
 577 	 1.4635 	 1.60234e-02 	 0.00000e+00 	 4.06179e-02 	 3.08000e-01 	 8.75400e-04 	 2.30000e+00 
 578 	 1.4632 	 1.63397e-02 	 0.00000e+00 	 3.95431e-02 	 3.05900e-01 	 8.96000e-04 	 2.30000e+00 
 579 	 1.4628 	 1.66478e-02 	 0.00000e+00 	 3.84569e-02 	 3.03900e-01 	 9.23800e-04 	 2.30000e+00 
 580 	 1.4624 	 1.69452e-02 	 0.00000e+00 	 3.74120e-02 	 3.01900e-01 	 9.52000e-04 	 2.30000e+00 
 581 	 1.4620 	 1.72407e-02 	 0.00000e+00 	 3.62003e-02 	 2.99900e-01 	 9.74500e-04 	 2.30000e+00 
 582 	 1.4616 	 1.75269e-02 	 0.00000e+00 	 3.50426e-02 	 2.97900e-01 	 1.00000e-03 	 2.30000e+00 
 583 	 1.4613 	 1.78005e-02 	 0.00000e+00 	 3.39189e-02 	 2.95900e-01 	 1.03700e-03 	 2.30000e+00 
 584 	 1.4609 	 1.80658e-02 	 0.00000e+00 	 3.28458e-02 	 2.94000e-01 	 1.07900e-03 	 2.30000e+00 
